I0,I1,I2,I3
532.831116,92.471497,646.849548,-22.739902
533.110718,93.202141,646.849548,-22.739902
533.292480,93.799545,646.849548,-22.739902
533.301880,94.317940,646.849548,-22.739902
532.994568,94.849968,646.849548,-22.739902
532.526062,96.111145,646.849548,-22.739902
532.704529,96.876350,646.849548,-22.739902
532.875793,97.755302,646.849548,-22.739902
533.164551,98.694626,646.849548,-22.739902
533.554138,99.739594,646.849548,-22.739902
533.907349,100.803360,646.849548,-22.739902
534.019714,101.730598,646.849548,-22.739902
533.566040,103.274445,646.849548,-22.739902
533.406372,104.124222,646.849548,-22.739902
533.336609,104.949875,646.849548,-22.739902
533.340027,105.840363,646.849548,-22.739902
533.356750,106.740211,646.849548,-22.739902
533.386353,107.659737,646.849548,-22.739902
533.368469,108.593758,646.849548,-22.739902
533.091064,110.626816,646.849548,-22.739902
533.021057,111.641548,646.849548,-22.739902
533.019470,112.551407,646.849548,-22.739902
533.082031,113.214363,646.849548,-22.739902
533.266846,113.695648,646.849548,-22.739902
533.528015,114.223701,646.849548,-22.739902
533.848083,114.833885,646.849548,-22.739902
534.138062,115.514534,646.849548,-22.739902
534.255615,116.803642,646.849548,-22.739902
534.285217,117.421791,646.849548,-22.739902
534.348022,118.112862,646.849548,-22.739902
534.429260,118.891312,646.849548,-22.739902
534.503845,119.779716,646.849548,-22.739902
534.608704,120.790329,646.849548,-22.739902
534.622681,121.842072,646.849548,-22.739902
534.577148,123.971184,646.849548,-22.739902
534.621948,125.078400,646.849548,-22.739902
534.675598,126.145996,646.849548,-22.739902
534.701721,127.089104,646.849548,-22.739902
534.768982,127.873596,646.849548,-22.739902
534.895020,128.628525,646.849548,-22.739902
535.076843,129.281708,646.849548,-22.739902
535.291870,129.780258,646.849548,-22.739902
535.680298,130.751358,646.849548,-22.739902
535.953918,131.325546,646.849548,-22.739902
536.304749,131.983887,646.849548,-22.739902
536.705261,132.731857,646.849548,-22.739902
537.151794,133.456131,646.849548,-22.739902
537.575623,134.106583,646.849548,-22.739902
537.959290,134.727051,646.849548,-22.739902
538.508972,136.002243,646.849548,-22.739902
538.732727,136.798096,646.849548,-22.739902
538.867676,137.631805,646.849548,-22.739902
538.993591,138.528687,646.849548,-22.739902
539.157654,139.450684,646.849548,-22.739902
539.376526,140.432953,646.849548,-22.739902
539.629944,141.472870,646.849548,-22.739902
540.144165,143.507935,646.849548,-22.739902
540.285034,144.335480,646.849548,-22.739902
540.497070,145.010529,646.849548,-22.739902
540.830933,145.575439,646.849548,-22.739902
541.278564,146.219284,646.849548,-22.739902
541.810669,146.999023,646.849548,-22.739902
542.414490,147.885040,646.849548,-22.739902
543.766907,149.607269,646.849548,-22.739902
544.433594,150.456635,646.849548,-22.739902
545.119263,151.362778,646.849548,-22.739902
545.767578,152.269760,646.849548,-22.739902
546.280701,153.159302,646.849548,-22.739902
546.630554,153.935242,646.849548,-22.739902
546.958191,154.671341,646.849548,-22.739902
547.357056,155.885376,646.849548,-22.739902
547.551514,156.591751,646.849548,-22.739902
547.746460,157.396942,646.849548,-22.739902
547.968079,158.327209,646.849548,-22.739902
548.256409,159.380020,646.849548,-22.739902
548.598633,160.378983,646.849548,-22.739902
549.242249,162.320511,646.849548,-22.739902
549.563110,162.920471,646.849548,-22.739902
549.963074,163.567657,646.849548,-22.739902
550.361938,164.309509,646.849548,-22.739902
550.780945,165.108246,646.849548,-22.739902
551.141907,165.847198,646.849548,-22.739902
551.401062,166.495880,646.849548,-22.739902
551.867981,167.795578,646.849548,-22.739902
552.158813,168.535339,646.849548,-22.739902
552.488586,169.346786,646.849548,-22.739902
552.757751,170.145767,646.849548,-22.739902
552.971680,171.017578,646.849548,-22.739902
553.179504,171.867752,646.849548,-22.739902
553.386780,172.741364,646.849548,-22.739902
553.796936,174.421082,646.849548,-22.739902
553.956177,175.063995,646.849548,-22.739902
554.119934,175.718460,646.849548,-22.739902
554.352905,176.439743,646.849548,-22.739902
554.651550,177.201065,646.849548,-22.739902
554.966736,178.017990,646.849548,-22.739902
555.267700,178.879211,646.849548,-22.739902
555.820435,180.551834,646.849548,-22.739902
556.137329,181.351395,646.849548,-22.739902
556.507813,182.088150,646.849548,-22.739902
556.967224,182.753372,646.849548,-22.739902
557.450928,183.397369,646.849548,-22.739902
557.898376,184.089905,646.849548,-22.739902
558.373413,184.755859,646.849548,-22.739902
558.827820,185.346390,646.849548,-22.739902
559.718140,186.411850,646.849548,-22.739902
560.194702,187.007782,646.849548,-22.739902
560.711670,187.599594,646.849548,-22.739902
561.263611,188.158981,646.849548,-22.739902
561.885254,188.678238,646.849548,-22.739902
562.493591,189.119720,646.849548,-22.739902
563.149353,189.529419,646.849548,-22.739902
563.773865,189.925858,646.849548,-22.739902
564.718445,190.745850,646.849548,-22.739902
565.053589,191.194870,646.849548,-22.739902
565.306091,191.629776,646.849548,-22.739902
565.593262,191.989960,646.849548,-22.739902
565.849548,192.293060,646.849548,-22.739902
566.103943,192.591171,646.849548,-22.739902
566.462341,193.013107,646.849548,-22.739902
566.764832,193.488174,646.849548,-22.739902
567.393188,194.380676,646.849548,-22.739902
567.670715,194.753433,646.849548,-22.739902
567.988708,195.126160,646.849548,-22.739902
568.224548,195.435089,646.849548,-22.739902
568.387695,195.669113,646.849548,-22.739902
568.464355,195.814606,646.849548,-22.739902
568.500244,195.925797,646.849548,-22.739902
568.611511,196.158417,646.849548,-22.739902
569.234558,196.860947,646.849548,-22.739902
569.511719,197.197235,646.849548,-22.739902
569.741455,197.538605,646.849548,-22.739902
569.941284,197.883072,646.849548,-22.739902
570.072388,198.152802,646.849548,-22.739902
570.158875,198.338058,646.849548,-22.739902
570.192627,198.456696,646.849548,-22.739902
570.208069,198.601974,646.849548,-22.739902
570.303162,198.895157,646.849548,-22.739902
570.483826,199.212967,646.849548,-22.739902
570.829651,199.735413,646.849548,-22.739902
570.954773,199.974518,646.849548,-22.739902
571.045959,200.155685,646.849548,-22.739902
571.121643,200.282333,646.849548,-22.739902
571.181580,200.347137,646.849548,-22.739902
571.277588,200.397903,646.849548,-22.739902
571.403198,200.512192,646.849548,-22.739902
571.513794,200.673279,646.849548,-22.739902
571.584473,200.810226,646.849548,-22.739902
571.621460,200.909836,646.849548,-22.739902
571.661133,201.027283,646.849548,-22.739902
571.766113,201.317871,646.849548,-22.739902
571.769653,201.481247,646.849548,-22.739902
571.714905,201.679642,646.849548,-22.739902
571.622803,201.864838,646.849548,-22.739902
571.525085,202.046417,646.849548,-22.739902
571.435852,202.190613,646.849548,-22.739902
571.361938,202.276657,646.849548,-22.739902
571.318542,202.351730,646.849548,-22.739902
571.297241,202.451401,646.849548,-22.739902
571.282959,202.555176,646.849548,-22.739902
571.266602,202.656586,646.849548,-22.739902
571.221924,202.748505,646.849548,-22.739902
571.100037,202.895218,646.849548,-22.739902
570.992432,202.942459,646.849548,-22.739902
570.857544,202.987930,646.849548,-22.739902
570.675171,203.031464,646.849548,-22.739902
570.509827,203.073212,646.849548,-22.739902
570.361572,203.103027,646.849548,-22.739902
570.313232,203.143890,646.849548,-22.739902
570.253967,203.199539,646.849548,-22.739902
570.036743,203.299820,646.849548,-22.739902
569.932495,203.339157,646.849548,-22.739902
569.846863,203.367249,646.849548,-22.739902
569.754944,203.408539,646.849548,-22.739902
569.661804,203.441803,646.849548,-22.739902
569.422241,203.527359,646.849548,-22.739902
569.304993,203.556229,646.849548,-22.739902
569.187500,203.584274,646.849548,-22.739902
569.091064,203.640625,646.849548,-22.739902
569.012817,203.732971,646.849548,-22.739902
568.837097,203.963486,646.849548,-22.739902
568.735229,204.055405,646.849548,-22.739902
568.622559,204.122589,646.849548,-22.739902
568.499512,204.160095,646.849548,-22.739902
568.272034,204.253326,646.849548,-22.739902
568.158691,204.343826,646.849548,-22.739902
568.036743,204.427338,646.849548,-22.739902
567.932007,204.463181,646.849548,-22.739902
567.818909,204.497086,646.849548,-22.739902
567.621460,204.605408,646.849548,-22.739902
567.552917,204.675919,646.849548,-22.739902
567.506226,204.761658,646.849548,-22.739902
567.482849,204.844315,646.849548,-22.739902
567.435425,204.906433,646.849548,-22.739902
567.357910,204.980453,646.849548,-22.739902
567.278442,205.068710,646.849548,-22.739902
567.191772,205.168839,646.849548,-22.739902
566.998596,205.399506,646.849548,-22.739902
566.901550,205.470551,646.849548,-22.739902
566.827454,205.569351,646.849548,-22.739902
566.748352,205.674240,646.849548,-22.739902
566.663879,205.782028,646.849548,-22.739902
566.584595,205.896713,646.849548,-22.739902
566.526184,206.014389,646.849548,-22.739902
566.470703,206.154892,646.849548,-22.739902
566.329590,206.383774,646.849548,-22.739902
566.247314,206.495636,646.849548,-22.739902
566.201843,206.619385,646.849548,-22.739902
566.155151,206.764450,646.849548,-22.739902
566.112854,206.926102,646.849548,-22.739902
566.079346,207.087433,646.849548,-22.739902
566.056763,207.288483,646.849548,-22.739902
566.035706,207.463913,646.849548,-22.739902
565.945618,207.673965,646.849548,-22.739902
565.919128,207.801880,646.849548,-22.739902
565.889954,207.911758,646.849548,-22.739902
565.859192,208.016998,646.849548,-22.739902
565.847473,208.136551,646.849548,-22.739902
565.838013,208.259583,646.849548,-22.739902
565.827515,208.384323,646.849548,-22.739902
565.810547,208.507446,646.849548,-22.739902
565.780579,208.758072,646.849548,-22.739902
565.775635,208.884247,646.849548,-22.739902
565.767151,208.992920,646.849548,-22.739902
565.758362,209.110977,646.849548,-22.739902
565.754150,209.256119,646.849548,-22.739902
565.743591,209.395279,646.849548,-22.739902
565.726135,209.530273,646.849548,-22.739902
565.734070,209.630112,646.849548,-22.739902
565.747253,209.723221,646.849548,-22.739902
565.792603,209.909286,646.849548,-22.739902
565.820740,210.016129,646.849548,-22.739902
565.839905,210.119125,646.849548,-22.739902
565.841248,210.221252,646.849548,-22.739902
565.833618,210.350937,646.849548,-22.739902
565.816528,210.494843,646.849548,-22.739902
565.831482,210.593079,646.849548,-22.739902
565.850952,210.699127,646.849548,-22.739902
565.869934,210.901138,646.849548,-22.739902
565.883545,210.991974,646.849548,-22.739902
565.893982,211.080429,646.849548,-22.739902
565.901794,211.167847,646.849548,-22.739902
565.916870,211.267471,646.849548,-22.739902
565.935120,211.367828,646.849548,-22.739902
565.947754,211.446930,646.849548,-22.739902
565.961304,211.525681,646.849548,-22.739902
565.982056,211.650406,646.849548,-22.739902
565.986572,211.679901,646.849548,-22.739902
565.989685,211.691345,646.849548,-22.739902
565.994324,211.707565,646.849548,-22.739902
566.002869,211.737991,646.849548,-22.739902
566.014404,211.778000,646.849548,-22.739902
566.030151,211.823425,646.849548,-22.739902
566.064087,211.912415,646.849548,-22.739902
566.077759,211.943481,646.849548,-22.739902
566.091248,211.970078,646.849548,-22.739902
566.103149,212.002075,646.849548,-22.739902
566.116272,212.038193,646.849548,-22.739902
566.131104,212.077927,646.849548,-22.739902
566.144836,212.114243,646.849548,-22.739902
566.151855,212.128616,646.849548,-22.739902
566.160156,212.138824,646.849548,-22.739902
566.168884,212.163177,646.849548,-22.739902
566.181580,212.187820,646.849548,-22.739902
566.190369,212.197510,646.849548,-22.739902
566.197632,212.204300,646.849548,-22.739902
566.205200,212.216248,646.849548,-22.739902
566.210144,212.228241,646.849548,-22.739902
566.211670,212.237518,646.849548,-22.739902
566.211853,212.246475,646.849548,-22.739902
566.211914,212.250961,646.849548,-22.739902
566.213623,212.256439,646.849548,-22.739902
566.215332,212.261917,646.849548,-22.739902
566.215881,212.267761,646.849548,-22.739902
566.219482,212.281296,646.849548,-22.739902
566.225525,212.306839,646.849548,-22.739902
566.244934,212.374817,646.849548,-22.739902
566.255737,212.409027,646.849548,-22.739902
566.263550,212.433640,646.849548,-22.739902
566.266235,212.439941,646.849548,-22.739902
566.268311,212.440399,646.849548,-22.739902
566.266968,212.438202,646.849548,-22.739902
566.266663,212.441315,646.849548,-22.739902
566.266113,212.443741,646.849548,-22.739902
566.271179,212.449265,646.849548,-22.739902
566.273499,212.452286,646.849548,-22.739902
566.275330,212.455841,646.849548,-22.739902
566.276245,212.458572,646.849548,-22.739902
566.277832,212.461456,646.849548,-22.739902
566.277527,212.464569,646.849548,-22.739902
566.277710,212.467148,646.849548,-22.739902
566.277161,212.471466,646.849548,-22.739902
566.276855,212.476486,646.849548,-22.739902
566.276978,212.482864,646.849548,-22.739902
566.278015,212.491974,646.849548,-22.739902
566.279663,212.505020,646.849548,-22.739902
566.283142,212.521622,646.849548,-22.739902
566.290344,212.541534,646.849548,-22.739902
566.297729,212.564026,646.849548,-22.739902
566.309326,212.587387,646.849548,-22.739902
566.310730,212.589569,646.849548,-22.739902
566.312561,212.591217,646.849548,-22.739902
566.312805,212.591904,646.849548,-22.739902
566.313477,212.593948,646.849548,-22.739902
566.314148,212.595993,646.849548,-22.739902
566.312439,212.598816,646.849548,-22.739902
566.307617,212.599792,646.849548,-22.739902
566.305481,212.597885,646.849548,-22.739902
566.306396,212.600601,646.849548,-22.739902
566.307312,212.603317,646.849548,-22.739902
566.308228,212.606033,646.849548,-22.739902
566.308411,212.608612,646.849548,-22.739902
566.307434,212.611588,646.849548,-22.739902
566.307373,212.617279,646.849548,-22.739902
566.308899,212.631531,646.849548,-22.739902
566.310669,212.640778,646.849548,-22.739902
566.312256,212.649338,646.849548,-22.739902
566.313843,212.655991,646.849548,-22.739902
566.314941,212.661285,646.849548,-22.739902
566.317444,212.666870,646.849548,-22.739902
566.319519,212.672989,646.849548,-22.739902
566.326233,212.687012,646.849548,-22.739902
566.331970,212.704010,646.849548,-22.739902
566.339539,212.724548,646.849548,-22.739902
566.348083,212.744019,646.849548,-22.739902
566.351563,212.752319,646.849548,-22.739902
566.354797,212.759933,646.849548,-22.739902
566.361267,212.777069,646.849548,-22.739902
566.367249,212.790955,646.849548,-22.739902
566.380005,212.816956,646.849548,-22.739902
566.387695,212.829895,646.849548,-22.739902
566.395081,212.845947,646.849548,-22.739902
566.404358,212.865524,646.849548,-22.739902
566.413635,212.885101,646.849548,-22.739902
566.423645,212.906723,646.849548,-22.739902
566.431519,212.931717,646.849548,-22.739902
566.450073,212.986053,646.849548,-22.739902
566.461731,213.012405,646.849548,-22.739902
566.474304,213.039566,646.849548,-22.739902
566.486450,213.065369,646.849548,-22.739902
566.494385,213.094131,646.849548,-22.739902
566.512146,213.147568,646.849548,-22.739902
566.521301,213.172104,646.849548,-22.739902
566.528870,213.195694,646.849548,-22.739902
566.535706,213.219147,646.849548,-22.739902
566.546570,213.244614,646.849548,-22.739902
566.573669,213.280746,646.849548,-22.739902
566.585205,213.296844,646.849548,-22.739902
566.595825,213.312134,646.849548,-22.739902
566.611572,213.319550,646.849548,-22.739902
566.639954,213.308502,646.849548,-22.739902
566.732910,213.231400,646.849548,-22.739902
566.765747,213.208588,646.849548,-22.739902
566.774902,213.212234,646.849548,-22.739902
566.781494,213.217911,646.849548,-22.739902
566.785034,213.218582,646.849548,-22.739902
566.801941,213.208496,646.849548,-22.739902
566.828186,213.179962,646.849548,-22.739902
566.886230,213.230209,646.849548,-22.739902
566.945496,213.160034,646.849548,-22.739902
566.948059,213.140915,646.849548,-22.739902
566.952148,213.080963,646.849548,-22.739902
566.955627,213.045563,646.849548,-22.739902
566.963318,213.007172,646.849548,-22.739902
566.976685,212.981277,646.849548,-22.739902
566.987488,212.959320,646.849548,-22.739902
567.022888,212.955460,646.849548,-22.739902
567.045044,212.974838,646.849548,-22.739902
567.055725,212.956055,646.849548,-22.739902
567.074341,212.919876,646.849548,-22.739902
567.096008,212.871002,646.849548,-22.739902
567.148315,212.791702,646.849548,-22.739902
567.184326,212.747849,646.849548,-22.739902
567.225952,212.700836,646.849548,-22.739902
567.276367,212.627853,646.849548,-22.739902
567.333496,212.534210,646.849548,-22.739902
567.419128,212.350998,646.849548,-22.739902
567.470703,212.257751,646.849548,-22.739902
567.538330,212.181931,646.849548,-22.739902
567.624878,212.109863,646.849548,-22.739902
567.702087,212.049316,646.849548,-22.739902
567.862427,211.902084,646.849548,-22.739902
567.947083,211.987885,646.849548,-22.739902
568.046631,212.090240,646.849548,-22.739902
568.128174,212.175095,646.849548,-22.739902
568.222412,212.274582,646.849548,-22.739902
568.467468,212.271591,646.849548,-22.739902
568.640259,212.125717,646.849548,-22.739902
568.848145,211.954025,646.849548,-22.739902
569.019043,211.818665,646.849548,-22.739902
569.158447,211.707260,646.849548,-22.739902
569.560669,211.395691,646.849548,-22.739902
569.813171,211.207947,646.849548,-22.739902
569.983337,211.091385,646.849548,-22.739902
570.099915,210.995346,646.849548,-22.739902
570.272522,210.843399,646.849548,-22.739902
570.621582,210.528687,646.849548,-22.739902
570.793701,210.328369,646.849548,-22.739902
570.921814,210.152313,646.849548,-22.739902
571.101379,210.016129,646.849548,-22.739902
571.305481,209.895798,646.849548,-22.739902
571.910583,209.507568,646.849548,-22.739902
572.287048,209.280685,646.849548,-22.739902
572.586670,209.102982,646.849548,-22.739902
572.781494,208.994629,646.849548,-22.739902
572.943237,208.900574,646.849548,-22.739902
573.427734,208.634750,646.849548,-22.739902
573.662842,208.535187,646.849548,-22.739902
573.926636,208.428925,646.849548,-22.739902
574.223022,208.310974,646.849548,-22.739902
574.535095,208.154892,646.849548,-22.739902
575.087585,207.898499,646.849548,-22.739902
575.303589,207.799911,646.849548,-22.739902
575.572571,207.642593,646.849548,-22.739902
576.062195,207.341858,646.849548,-22.739902
576.309631,207.202332,646.849548,-22.739902
576.544128,207.080887,646.849548,-22.739902
577.159363,206.831879,646.849548,-22.739902
577.460999,206.709473,646.849548,-22.739902
577.676941,206.606277,646.849548,-22.739902
578.207886,206.361923,646.849548,-22.739902
578.476990,206.247574,646.849548,-22.739902
578.738159,206.144836,646.849548,-22.739902
579.013672,206.026260,646.849548,-22.739902
579.584595,205.790176,646.849548,-22.739902
579.877136,205.692093,646.849548,-22.739902
580.153564,205.614685,646.849548,-22.739902
580.710388,205.465118,646.849548,-22.739902
580.976440,205.375961,646.849548,-22.739902
581.229675,205.288055,646.849548,-22.739902
581.782410,205.112991,646.849548,-22.739902
582.103027,205.021698,646.849548,-22.739902
582.426819,204.930008,646.849548,-22.739902
583.020142,204.760101,646.849548,-22.739902
583.291443,204.692871,646.849548,-22.739902
583.542969,204.629333,646.849548,-22.739902
584.118835,204.525803,646.849548,-22.739902
584.428467,204.476044,646.849548,-22.739902
584.992981,204.342957,646.849548,-22.739902
585.256042,204.280853,646.849548,-22.739902
585.531311,204.212204,646.849548,-22.739902
586.052979,204.042755,646.849548,-22.739902
586.328003,204.001083,646.849548,-22.739902
586.613464,203.983643,646.849548,-22.739902
587.183411,203.923447,646.849548,-22.739902
587.464172,203.868988,646.849548,-22.739902
588.056152,203.775925,646.849548,-22.739902
588.380188,203.753830,646.849548,-22.739902
588.705872,203.746353,646.849548,-22.739902
589.012451,203.751785,646.849548,-22.739902
589.476868,203.762085,646.849548,-22.739902
589.743530,203.759674,646.849548,-22.739902
590.040039,203.798080,646.849548,-22.739902
590.379395,203.844193,646.849548,-22.739902
591.105652,203.962418,646.849548,-22.739902
591.400818,203.935791,646.849548,-22.739902
591.675720,203.882965,646.849548,-22.739902
591.924255,203.856781,646.849548,-22.739902
592.184937,203.875549,646.849548,-22.739902
592.698730,203.968292,646.849548,-22.739902
592.926575,204.020584,646.849548,-22.739902
593.181335,204.061386,646.849548,-22.739902
593.433899,204.090454,646.849548,-22.739902
593.936462,204.136429,646.849548,-22.739902
594.228333,204.177399,646.849548,-22.739902
594.550293,204.231934,646.849548,-22.739902
594.833130,204.290482,646.849548,-22.739902
595.151917,204.385086,646.849548,-22.739902
595.635254,204.477554,646.849548,-22.739902
595.897644,204.508270,646.849548,-22.739902
596.161743,204.534271,646.849548,-22.739902
596.632690,204.631027,646.849548,-22.739902
596.874939,204.694458,646.849548,-22.739902
597.092590,204.759369,646.849548,-22.739902
597.566895,204.878662,646.849548,-22.739902
597.816895,204.933411,646.849548,-22.739902
598.074524,205.006393,646.849548,-22.739902
598.325439,205.053879,646.849548,-22.739902
598.900269,205.179291,646.849548,-22.739902
599.207825,205.272049,646.849548,-22.739902
599.459106,205.365250,646.849548,-22.739902
599.668274,205.451126,646.849548,-22.739902
600.126465,205.651031,646.849548,-22.739902
600.387146,205.797104,646.849548,-22.739902
600.620972,205.938324,646.849548,-22.739902
601.160522,206.186996,646.849548,-22.739902
601.393860,206.279037,646.849548,-22.739902
601.512939,206.332123,646.849548,-22.739902
601.464172,206.316483,646.849548,-22.739902
601.464966,206.335129,646.849548,-22.739902
601.705383,206.500854,646.849548,-22.739902
601.820068,206.617264,646.849548,-22.739902
601.885498,206.710068,646.849548,-22.739902
601.897034,206.772186,646.849548,-22.739902
601.900940,206.809906,646.849548,-22.739902
601.936340,206.814682,646.849548,-22.739902
601.950867,206.808334,646.849548,-22.739902
601.960999,206.802979,646.849548,-22.739902
601.982788,206.802841,646.849548,-22.739902
601.989807,206.799240,646.849548,-22.739902
601.995544,206.796310,646.849548,-22.739902
602.001953,206.792343,646.849548,-22.739902
602.005737,206.791122,646.849548,-22.739902
601.999634,206.900024,646.849548,-22.739902
601.993347,207.016098,646.849548,-22.739902
601.990540,207.078110,646.849548,-22.739902
601.988098,207.121811,646.849548,-22.739902
601.986267,207.154770,646.849548,-22.739902
601.941589,207.197617,646.849548,-22.739902
601.912842,207.224884,646.849548,-22.739902
601.868713,207.248962,646.849548,-22.739902
601.816833,207.268112,646.849548,-22.739902
601.766541,207.293518,646.849548,-22.739902
601.605164,207.330292,646.849548,-22.739902
601.524597,207.355225,646.849548,-22.739902
601.445740,207.385757,646.849548,-22.739902
601.344788,207.427521,646.849548,-22.739902
601.235474,207.499329,646.849548,-22.739902
601.124146,207.603638,646.849548,-22.739902
600.881714,207.776199,646.849548,-22.739902
600.759949,207.818863,646.849548,-22.739902
600.620728,207.889511,646.849548,-22.739902
600.449280,208.004608,646.849548,-22.739902
600.268555,208.150574,646.849548,-22.739902
600.083496,208.339157,646.849548,-22.739902
599.703247,208.819427,646.849548,-22.739902
599.447205,209.199844,646.849548,-22.739902
599.123840,209.535370,646.849548,-22.739902
598.837708,209.712250,646.849548,-22.739902
598.511230,209.874771,646.849548,-22.739902
597.625061,210.470215,646.849548,-22.739902
597.103760,210.780121,646.849548,-22.739902
596.604492,211.083588,646.849548,-22.739902
596.173340,211.382553,646.849548,-22.739902
595.732910,211.688644,646.849548,-22.739902
595.022400,212.289810,646.849548,-22.739902
594.929810,212.548492,646.849548,-22.739902
594.830994,212.891357,646.849548,-22.739902
594.488098,213.914047,646.849548,-22.739902
594.379639,214.468918,646.849548,-22.739902
594.262756,214.853836,646.849548,-22.739902
594.124512,215.070160,646.849548,-22.739902
593.733643,215.484634,646.849548,-22.739902
593.442078,215.728027,646.849548,-22.739902
593.140747,215.980637,646.849548,-22.739902
592.422791,216.551895,646.849548,-22.739902
592.056458,216.864639,646.849548,-22.739902
591.701904,217.195221,646.849548,-22.739902
591.442078,217.496552,646.849548,-22.739902
591.235229,217.795593,646.849548,-22.739902
591.135437,218.158005,646.849548,-22.739902
591.056641,218.381866,646.849548,-22.739902
590.960754,218.635345,646.849548,-22.739902
590.794434,219.082367,646.849548,-22.739902
590.647827,219.349991,646.849548,-22.739902
590.511169,219.647339,646.849548,-22.739902
590.190735,220.256927,646.849548,-22.739902
589.973206,220.609619,646.849548,-22.739902
589.696777,221.033524,646.849548,-22.739902
589.398499,221.473206,646.849548,-22.739902
588.723572,222.208740,646.849548,-22.739902
588.540222,222.480057,646.849548,-22.739902
588.513489,222.686707,646.849548,-22.739902
588.326904,223.253311,646.849548,-22.739902
588.218689,223.549850,646.849548,-22.739902
588.089050,223.820694,646.849548,-22.739902
587.731079,224.424973,646.849548,-22.739902
587.567993,224.841873,646.849548,-22.739902
587.471741,225.333282,646.849548,-22.739902
587.482544,225.778717,646.849548,-22.739902
587.531860,226.036392,646.849548,-22.739902
587.489380,226.183624,646.849548,-22.739902
587.434387,226.418030,646.849548,-22.739902
587.315857,226.691025,646.849548,-22.739902
587.103760,226.958115,646.849548,-22.739902
586.868469,227.262314,646.849548,-22.739902
586.736633,227.620667,646.849548,-22.739902
586.609009,227.891907,646.849548,-22.739902
586.455261,228.144608,646.849548,-22.739902
586.279297,228.380692,646.849548,-22.739902
586.093018,228.649857,646.849548,-22.739902
585.928040,228.969635,646.849548,-22.739902
585.821838,229.277161,646.849548,-22.739902
585.662415,229.625366,646.849548,-22.739902
585.427856,229.988831,646.849548,-22.739902
585.097229,230.468430,646.849548,-22.739902
584.731018,231.074341,646.849548,-22.739902
584.313782,231.750900,646.849548,-22.739902
583.838928,232.507950,646.849548,-22.739902
583.330688,233.326889,646.849548,-22.739902
582.828552,233.851425,646.849548,-22.739902
582.545471,234.087921,646.849548,-22.739902
582.486450,234.329346,646.849548,-22.739902
582.474365,234.565155,646.849548,-22.739902
582.398499,234.927292,646.849548,-22.739902
582.233154,235.366531,646.849548,-22.739902
582.025269,235.834198,646.849548,-22.739902
581.913574,236.189072,646.849548,-22.739902
581.790283,236.593430,646.849548,-22.739902
581.648682,237.025299,646.849548,-22.739902
581.497070,237.410309,646.849548,-22.739902
581.342590,237.720749,646.849548,-22.739902
581.216919,237.976135,646.849548,-22.739902
581.116333,238.215591,646.849548,-22.739902
580.976685,238.472290,646.849548,-22.739902
580.976685,238.472290,646.849548,-22.739902
580.814758,238.767136,646.849548,-22.739902
580.642578,239.111801,646.849548,-22.739902
580.416138,239.529999,646.849548,-22.739902
580.148926,240.038315,646.849548,-22.739902
579.863098,240.576202,646.849548,-22.739902
579.580566,241.130386,646.849548,-22.739902
579.262695,241.619247,646.849548,-22.739902
579.038757,241.890198,646.849548,-22.739902
578.914368,242.088486,646.849548,-22.739902
578.752930,242.390579,646.849548,-22.739902
578.383911,242.956696,646.849548,-22.739902
578.140015,243.333145,646.849548,-22.739902
577.878174,243.712860,646.849548,-22.739902
577.629883,244.141464,646.849548,-22.739902
577.394836,244.633362,646.849548,-22.739902
577.234192,245.118088,646.849548,-22.739902
577.103088,245.500122,646.849548,-22.739902
576.928040,245.803589,646.849548,-22.739902
576.590637,246.369461,646.849548,-22.739902
576.372559,246.756271,646.849548,-22.739902
576.148743,247.168762,646.849548,-22.739902
575.947937,247.574203,646.849548,-22.739902
575.765503,247.989655,646.849548,-22.739902
575.558899,248.504242,646.849548,-22.739902
575.308411,248.968750,646.849548,-22.739902
575.035706,249.314804,646.849548,-22.739902
574.816101,249.619064,646.849548,-22.739902
574.647888,249.923233,646.849548,-22.739902
574.248840,250.791855,646.849548,-22.739902
574.023804,251.337067,646.849548,-22.739902
573.760803,252.000504,646.849548,-22.739902
573.444763,252.710831,646.849548,-22.739902
573.181458,253.375626,646.849548,-22.739902
573.016479,253.915558,646.849548,-22.739902
572.869995,254.286942,646.849548,-22.739902
572.635803,254.626358,646.849548,-22.739902
572.421570,254.919937,646.849548,-22.739902
572.194641,255.241867,646.849548,-22.739902
571.976685,255.610123,646.849548,-22.739902
571.766052,255.961105,646.849548,-22.739902
571.548035,256.300934,646.849548,-22.739902
571.304443,256.649353,646.849548,-22.739902
571.061768,257.010956,646.849548,-22.739902
570.824036,257.431274,646.849548,-22.739902
570.602539,257.885315,646.849548,-22.739902
570.379822,258.350800,646.849548,-22.739902
570.181458,258.754578,646.849548,-22.739902
569.760742,259.560211,646.849548,-22.739902
569.519470,259.944244,646.849548,-22.739902
569.272156,260.361969,646.849548,-22.739902
569.049377,260.760010,646.849548,-22.739902
568.835876,261.155396,646.849548,-22.739902
568.607117,261.522186,646.849548,-22.739902
568.371704,261.899445,646.849548,-22.739902
568.130737,262.237701,646.849548,-22.739902
567.877625,262.601868,646.849548,-22.739902
567.615356,262.995911,567.615356,262.995911
567.345276,263.369659,567.615356,262.995911
567.073303,263.766693,567.615356,262.995911
566.870239,264.077179,567.615356,262.995911
